Organization ID,Site ID / Google Group,Site,Google Group Name,MayoLINK Client #,Anticipated Launch Date,Notes Spanish,Notes,Enrolling Status TEST,PTSC Scheduling Status TEST,Digital Scheduling Status TEST,Enrolling Status STAGING,PTSC Scheduling Status STAGING,Digital Scheduling Status STAGING,Enrolling Status STABLE,PTSC Scheduling Status STABLE,Digital Scheduling Status STABLE,Enrolling Status PROD,PTSC Scheduling Status PROD,Digital Scheduling Status PROD,Scheduling Instructions,Scheduling Instructions Spanish,Directions,Physical Location Name,Address 1,Address 2,City,State,Zip,Phone,Admin Email Addresses,Link
TRANS_AM_BAYLOR,hpo-site-baylorheartplano,"Baylor Scott & White, the Heart Hospital of Plano",HPO Baylor Heart Plano,7036225,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,,1100 Allied Drive,5th floor,Plano,TX,75093,,"Laura.Nnadi@BSWHealth.org, Richard.Hao@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-baylorlegacy,"Baylor Scott & White Legacy Heart Center, Plano",HPO Baylor Legacy,7036225,4/16/2018,,"No prior knowledge, check with NIH",Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,,6601 Preston Rd,#100,Plano,TX,75024,,"Laura.Nnadi@BSWHealth.org, Richard.Hao@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-hillcrestfhc,Baylor Hillcrest Family Health Center,HPO Hillcrest FHC,7036221,11/7/2017,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,,100 Hillcrest Medical Blvd,"1st Floor, Travis Room",Waco,TX,76712,,"Laura.Nnadi@BSWHealth.org, Teresa.Phan@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-hillcrestwaco,"Baylor Scott & White Clinic, Waco",HPO Hillcrest Waco,7036221,5/14/2018,,"No prior knowledge, check with NIH",Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,,7700 Fish Pond Road,,Waco,TX,76710,,"Laura.Nnadi@BSWHealth.org, Teresa.Phan@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-hillcrest,"Baylor Scott & White Medical Center, Hillcrest",HPO Hillcrest FHC,7036221,5/14/2018,,"No prior knowledge, check with NIH",Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,,7300 Bosque Blvd,,Waco,TX,76710,,"Laura.Nnadi@BSWHealth.org, Teresa.Phan@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-baylortemple,"Baylor Scott & White Center for Diagnostic Medicine, Temple",HPO Baylor CDM Temple,7036989,6/25/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,Scott & White Center for Diagnostic Medicine - Temple,1605 S 31st St,,Temple,TX,76504,844-487-2794,"Laura.Nnadi@BSWHealth.org, Teresa.Phan@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-baylorwellnesscenter,Baylor Scott & White Health and Wellness Center,HPO Baylor Wellness Center,7037309,9/4/2018,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,Diabetes Health and Wellness Institute at Juanita J. Craft Recreation Center,4500 Spring Avenue,,Dallas,TX,75210,214-283-2532,"Laura.Nnadi@BSWHealth.org, Teresa.Phan@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-baylorroneybonejoint,Baylor Scott & White Roney Bone & Joint Institute,HPO Baylor Roney Bone & Joint,7037630,9/10/2018,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,The Roney Bone & Joint Insitute,2401 S 31st Street,,Temple,TX,76508,720-940-0365,"Laura.Nnadi@BSWHealth.org, Teresa.Phan@BSWHealth.org",
TRANS_AM_BAYLOR,hpo-site-baylorcollegestation,Baylor Scott & White Clinic College Station University Drive,HPO Baylor College Station ,7037623,4/8/2019,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Now that you have completed the main informed consent and EHR consent, you are invited to schedule an appointment to provide physical measurements (height, weight, waist & hip circumference, blood pressure, heart rate) and samples (urine and blood or saliva). Please click on the link below to schedule an appointment:
    <br>
        <br>
        <a href=""https://www.clockwisemd.com/groups/291"" target=""_blank"">Click here to schedule!</a>
        <br>
        <br>
        Please call <a href=""tel:844-487-2794"">1-844-4US-BSWH (1-844-487-2794)</a> or email <a href=""mailto:BSWHAllofUs@BSWHealth.org"" rel=""noopener"">BSWHAllofUs@BSWHealth.org</a> if you have any questions.",,,Baylor Scott & White Clinic - College Station University Drive,1700 University Dr. E,Door 13,College Station,TX,77840,844-487-2794,"Laura.Nnadi@BSWHealth.org, Teresa.Phan@BSWHealth.org",bswhealth.com/allofus
TRANS_AM_SPECTRUM,hpo-site-spectrum,Spectrum Health,HPO Spectrum,7036220,9/1/2017,,jodi.bohnhorst@spectrumhealth.org listed as a third admin,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"To schedule your biospecimen and physical measurement visit please contact the Spectrum Health All of Us Research Program staff at 1-833-564-6255 or Allofus@spectrumhealth.org.

Para programar su cita y donar sus muestras biológicas y medidas físicas, por favor contáctese con el personal del Spectrum Health del Programa Científico All of Us por llamar al 1-833-564-6255 o enviar un correo electrónico a Allofus@spectrumhealth.org.",,,Butterworth Hospital,"100 Michigan St NE, Room 1471",,Grand Rapids,MI,49503,,"david.chesla@spectrumhealth.org, samuel.martin@spectrumhealth.org",
TRANS_AM_SPECTRUM,hpo-site-spectrumBlodgettHospital,Spectrum Health,HPO Spectrum ,7036220,2/5/2018,,jodi.bohnhorst@spectrumhealth.org listed as a third admin,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Active,Inactive,"To schedule your biospecimen and physical measurement visit please contact the Spectrum Health All of Us Research Program staff at 1-833-564-6255 or Allofus@spectrumhealth.org.

Para programar su cita y donar sus muestras biológicas y medidas físicas, por favor contáctese con el personal del Spectrum Health del Programa Científico All of Us por llamar al 1-833-564-6255 o enviar un correo electrónico a Allofus@spectrumhealth.org.",,,Blodgett Hospital - Professional Office Buildling,1840 Wealthy St SE,,Grand Rapids,MI,49506,,"david.chesla@spectrumhealth.org, samuel.martin@spectrumhealth.org",
TRANS_AM_SPECTRUM,hpo-site-spectrumLakeDrive,Spectrum Health,HPO Spectrum,7036220,3/26/2018,,jodi.bohnhorst@spectrumhealth.org listed as a third admin,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Active,Inactive,"To schedule your biospecimen and physical measurement visit please contact the Spectrum Health All of Us Research Program staff at 1-833-564-6255 or Allofus@spectrumhealth.org.

Para programar su cita y donar sus muestras biológicas y medidas físicas, por favor contáctese con el personal del Spectrum Health del Programa Científico All of Us por llamar al 1-833-564-6255 o enviar un correo electrónico a Allofus@spectrumhealth.org.",,,Spectrum Health Medical Group - Lake Drive,4100 Lake Drive SE,,Grand Rapids,MI,49546,,"david.chesla@spectrumhealth.org, samuel.martin@spectrumhealth.org",
TRANS_AM_SPECTRUM,hpo-site-spectrumIntegratedCareCampus,Spectrum Health,HPO Spectrum,7036220,2/5/2018,,jodi.bohnhorst@spectrumhealth.org listed as a third admin,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Active,Inactive,"To schedule your biospecimen and physical measurement visit please contact the Spectrum Health All of Us Research Program staff at 1-833-564-6255 or Allofus@spectrumhealth.org.

Para programar su cita y donar sus muestras biológicas y medidas físicas, por favor contáctese con el personal del Spectrum Health del Programa Científico All of Us por llamar al 1-833-564-6255 o enviar un correo electrónico a Allofus@spectrumhealth.org.",,,Integrated Care Campus at East Beltline,2759 E. Beltline Ave NE,,Grand Rapids,MI,49525,,"david.chesla@spectrumhealth.org, samuel.martin@spectrumhealth.org",
TRANS_AM_SPECTRUM,hpo-site-spectrumGreenville,Spectrum Health,HPO Spectrum,7036220,1/22/2018,,Closed on 8/28,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Active,Inactive,"To schedule your biospecimen and physical measurement visit please contact the Spectrum Health All of Us Research Program staff at 1-833-564-6255 or Allofus@spectrumhealth.org.

Para programar su cita y donar sus muestras biológicas y medidas físicas, por favor contáctese con el personal del Spectrum Health del Programa Científico All of Us por llamar al 1-833-564-6255 o enviar un correo electrónico a Allofus@spectrumhealth.org.",,,Greenville Family Medicine,1202 W. Oak St,,Greenville,MI,48838,,"david.chesla@spectrumhealth.org, samuel.martin@spectrumhealth.org",
TRANS_AM_SPECTRUM,hpo-site-spectrumSouthPavillion,Spectrum Health,HPO Spectrum,7036220,4/16/2018,,jodi.bohnhorst@spectrumhealth.org listed as a third admin,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Active,Inactive,"To schedule your biospecimen and physical measurement visit please contact the Spectrum Health All of Us Research Program staff at 1-833-564-6255 or Allofus@spectrumhealth.org.

Para programar su cita y donar sus muestras biológicas y medidas físicas, por favor contáctese con el personal del Spectrum Health del Programa Científico All of Us por llamar al 1-833-564-6255 o enviar un correo electrónico a Allofus@spectrumhealth.org.",,,South Pavilion,80 68th St SE,,Grand Rapids,MI,49548,,"david.chesla@spectrumhealth.org, samuel.martin@spectrumhealth.org",
TRANS_AM_SPECTRUM,hpo-site-spectrumGerber,Spectrum Health,HPO Spectrum,7036220,4/16/2018,,Closed on 8/28,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Active,Inactive,"To schedule your biospecimen and physical measurement visit please contact the Spectrum Health All of Us Research Program staff at 1-833-564-6255 or Allofus@spectrumhealth.org.

Para programar su cita y donar sus muestras biológicas y medidas físicas, por favor contáctese con el personal del Spectrum Health del Programa Científico All of Us por llamar al 1-833-564-6255 o enviar un correo electrónico a Allofus@spectrumhealth.org.",,,Gerber Memorial Hospital,230 W. Oak St,,Fremon,MI,49412,,"david.chesla@spectrumhealth.org, samuel.martin@spectrumhealth.org",
TRANS_AM_MEYERS,hpo-site-reliantsouthboro,Reliant Southborough,HPO Reliant Southborough,7037064,10/3/2018,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"If you have not already scheduled your appointment, visit us at: reliantmedicalgroup.org/AllOfUs (then click “Schedule an Appointment”). If you would like to schedule your appointment by phone, or if you have questions, please call us at (508) 595-2267 or email allofus@reliantmedicalgroup.org  Someone from the Reliant Medical Group All of Us Research Program will contact you by phone or email to confirm your appointment or answer any questions you may have about the program. 

Si usted todavía no ha programado una cita, visítenos en la página de Internet reliantmedicalgroup.org/AllOfUs (y después seleccione ""Programe una cita""). Si usted quisiera programar su cita por teléfono, o si tiene preguntas, por favor llame al (508) 595-2267, o envíe un correo electrónico a allofus@reliantmedicalgroup.org  Personal del Programa Científico All of Us de Reliant Medical Group lo contactará por teléfono o correo electrónico para confirmar su cita o responder cualquier pregunta que podría tener acerca del programa.",,,,24 Newton St,,Southborough,MA,01772,(508) 481-5500,"Candace.Leblanc@reliantmedicalgroup.org, Brenda.Valenti@reliantmedicalgroup.org",
TRANS_AM_MEYERS,hpo-site-reliantworcester,Reliant Worcester,HPO Reliant Worcester,7037188,2/4/2019,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"If you have not already scheduled your appointment, visit us at: reliantmedicalgroup.org/AllOfUs (then click “Schedule an Appointment”). If you would like to schedule your appointment by phone, or if you have questions, please call us at (508) 595-2267 or email allofus@reliantmedicalgroup.org  Someone from the Reliant Medical Group All of Us Research Program will contact you by phone or email to confirm your appointment or answer any questions you may have about the program. 

Si usted todavía no ha programado una cita, visítenos en la página de Internet reliantmedicalgroup.org/AllOfUs (y después seleccione ""Programe una cita""). Si usted quisiera programar su cita por teléfono, o si tiene preguntas, por favor llame al (508) 595-2267, o envíe un correo electrónico a allofus@reliantmedicalgroup.org  Personal del Programa Científico All of Us de Reliant Medical Group lo contactará por teléfono o correo electrónico para confirmar su cita o responder cualquier pregunta que podría tener acerca del programa.",,,Reliant Medical Group,5 Neponset St,,Worcester,MA,01606,508-595-2267,"Candace.Leblanc@reliantmedicalgroup.org, Brenda.Valenti@reliantmedicalgroup.org",
TRANS_AM_MEYERS,hpo-site-reliantauburn,Reliant Auburn,HPO Reliant Auburn,7037621,4/3/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"If you have not already scheduled your appointment, visit us at: reliantmedicalgroup.org/AllOfUs (then click “Schedule an Appointment”). If you would like to schedule your appointment by phone, or if you have questions, please call us at (508) 595-2267 or email allofus@reliantmedicalgroup.org  Someone from the Reliant Medical Group All of Us Research Program will contact you by phone or email to confirm your appointment or answer any questions you may have about the program. 

Si usted todavía no ha programado una cita, visítenos en la página de Internet reliantmedicalgroup.org/AllOfUs (y después seleccione ""Programe una cita""). Si usted quisiera programar su cita por teléfono, o si tiene preguntas, por favor llame al (508) 595-2267, o envíe un correo electrónico a allofus@reliantmedicalgroup.org  Personal del Programa Científico All of Us de Reliant Medical Group lo contactará por teléfono o correo electrónico para confirmar su cita o responder cualquier pregunta que podría tener acerca del programa.",,,,385 Southbridge Street,,Auburn,MA,01501,,"Candace.Leblanc@reliantmedicalgroup.org, Brenda.Valenti@reliantmedicalgroup.org",
TRANS_AM_MEYERS,hpo-site-reliantpopup,Reliant Medical Group Pop Up Clinic,HPO Reliant Pop Up Clinic,7037621,4/25/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"If you have not already scheduled your appointment, visit us at: reliantmedicalgroup.org/AllOfUs (then click “Schedule an Appointment”). If you would like to schedule your appointment by phone, or if you have questions, please call us at (508) 595-2267 or email allofus@reliantmedicalgroup.org  Someone from the Reliant Medical Group All of Us Research Program will contact you by phone or email to confirm your appointment or answer any questions you may have about the program. 

Si usted todavía no ha programado una cita, visítenos en la página de Internet reliantmedicalgroup.org/AllOfUs (y después seleccione ""Programe una cita""). Si usted quisiera programar su cita por teléfono, o si tiene preguntas, por favor llame al (508) 595-2267, o envíe un correo electrónico a allofus@reliantmedicalgroup.org  Personal del Programa Científico All of Us de Reliant Medical Group lo contactará por teléfono o correo electrónico para confirmar su cita o responder cualquier pregunta que podría tener acerca del programa.",,,,,,,,,,"Candace.Leblanc@reliantmedicalgroup.org, Brenda.Valenti@reliantmedicalgroup.org",
TRANS_AM_ESSENTIA,hpo-site-essentiahealthoccupational,Essentia Health Occupational Medicine,HPO Essentia Health Occupational,7037117,12/12/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"To schedule your physical measurement and blood and urine sample collection visit at Essentia Health, please contact the Essentia Health All of Us research program staff at 1-877-340-8058 or allofus@essentiahealth.org. 
Before your appointment, please make sure you have completed the three Basics surveys (Lifestyle, Health, Environment). Your time is valuable, and completing these surveys in advance will help save time at your in-person visit.

Para programar una cita para darnos sus medidas físicas y muestras de sangre y orina en Essentia Health, por favor contacte el personal del programa All of Us de Essentia Health al 1-877-340-8058 o envíe un correo electrónico a allofus@essentiahealth.org. 
Antes de su cita, por favor complete las tres encuestas principales (Estilo de vida, Salud, Medio ambiente). Su tiempo es importante, y completar estas encuestas antes de llegar le ayudará que su cita no tome tanto tiempo.",,,Essentia Health-Duluth Clinic 3rd Street Building,400 E 3rd St,,Duluth,MN,55805,(218)786-8364,"Heather.larsen@essentiahealth.org, Hillary.Henzler-Buckingham@EssentiaHealth.org",
TRANS_AM_ESSENTIA,hpo-site-essentiahealthsuperior,Essentia Health Superior Clinic,HPO Essentia Health Superior,7037117,12/12/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"To schedule your physical measurement and blood and urine sample collection visit at Essentia Health, please contact the Essentia Health All of Us research program staff at 1-877-340-8058 or allofus@essentiahealth.org. 
Before your appointment, please make sure you have completed the three Basics surveys (Lifestyle, Health, Environment). Your time is valuable, and completing these surveys in advance will help save time at your in-person visit.

Para programar una cita para darnos sus medidas físicas y muestras de sangre y orina en Essentia Health, por favor contacte el personal del programa All of Us de Essentia Health al 1-877-340-8058 o envíe un correo electrónico a allofus@essentiahealth.org. 
Antes de su cita, por favor complete las tres encuestas principales (Estilo de vida, Salud, Medio ambiente). Su tiempo es importante, y completar estas encuestas antes de llegar le ayudará que su cita no tome tanto tiempo.",,,Essentia Health St. Mary's - Superior Clinic,3500 Tower Ave,,Superior,WI,54880,(715)817-7100,"Heather.larsen@essentiahealth.org, Hillary.Henzler-Buckingham@EssentiaHealth.org",
TRANS_AM_ESSENTIA,hpo-site-essentiahealthlakeside,Essentia Health Lakeside Clinic,HPO Essentia Health Lakeside,7037117,12/12/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"To schedule your physical measurement and blood and urine sample collection visit at Essentia Health, please contact the Essentia Health All of Us research program staff at 1-877-340-8058 or allofus@essentiahealth.org. 
Before your appointment, please make sure you have completed the three Basics surveys (Lifestyle, Health, Environment). Your time is valuable, and completing these surveys in advance will help save time at your in-person visit.

Para programar una cita para darnos sus medidas físicas y muestras de sangre y orina en Essentia Health, por favor contacte el personal del programa All of Us de Essentia Health al 1-877-340-8058 o envíe un correo electrónico a allofus@essentiahealth.org. 
Antes de su cita, por favor complete las tres encuestas principales (Estilo de vida, Salud, Medio ambiente). Su tiempo es importante, y completar estas encuestas antes de llegar le ayudará que su cita no tome tanto tiempo.",,,Essentia Health - Lakeside Clinic,4621 E Superior St,,Duluth,MN,55804,(218)786-3550,"Heather.larsen@essentiahealth.org, Hillary.Henzler-Buckingham@EssentiaHealth.org",
TRANS_AM_ESSENTIA,hpo-site-essentiahealthewduluth,Essentia Health West Duluth Clinic,HPO Essentia Health EW Duluth,7037117,1/29/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"To schedule your physical measurement and blood and urine sample collection visit at Essentia Health, please contact the Essentia Health All of Us research program staff at 1-877-340-8058 or allofus@essentiahealth.org. 
Before your appointment, please make sure you have completed the three Basics surveys (Lifestyle, Health, Environment). Your time is valuable, and completing these surveys in advance will help save time at your in-person visit.

Para programar una cita para darnos sus medidas físicas y muestras de sangre y orina en Essentia Health, por favor contacte el personal del programa All of Us de Essentia Health al 1-877-340-8058 o envíe un correo electrónico a allofus@essentiahealth.org. 
Antes de su cita, por favor complete las tres encuestas principales (Estilo de vida, Salud, Medio ambiente). Su tiempo es importante, y completar estas encuestas antes de llegar le ayudará que su cita no tome tanto tiempo.",,,West Duluth Clinic,4212 Grand Ave,,Duluth,MN,55807,,"Heather.larsen@essentiahealth.org, Hillary.Henzler-Buckingham@EssentiaHealth.org",
TRANS_AM_ESSENTIA,hpo-site-essentiahealthbrainerdclinic,Essentia Health St. Joseph’s Medical Center Brainerd ,HPO Essentia Health Brainerd,7037665,4/30/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"To schedule your physical measurement and blood and urine sample collection visit at Essentia Health, please contact the Essentia Health All of Us research program staff at 1-877-340-8058 or allofus@essentiahealth.org. 
Before your appointment, please make sure you have completed the three Basics surveys (Lifestyle, Health, Environment). Your time is valuable, and completing these surveys in advance will help save time at your in-person visit.

Para programar una cita para darnos sus medidas físicas y muestras de sangre y orina en Essentia Health, por favor contacte el personal del programa All of Us de Essentia Health al 1-877-340-8058 o envíe un correo electrónico a allofus@essentiahealth.org. 
Antes de su cita, por favor complete las tres encuestas principales (Estilo de vida, Salud, Medio ambiente). Su tiempo es importante, y completar estas encuestas antes de llegar le ayudará que su cita no tome tanto tiempo.",,,Essentia Health St. Joseph's -Brainerd Clinic,2024 S 6th St,,Brainerd,MN,56401,,"Heather.larsen@essentiahealth.org, Hillary.Henzler-Buckingham@EssentiaHealth.org",
VA_BOSTON_VAMC,hpo-site-VABostonHC,VA Boston Healthcare System,HPO VA Boston HC,7035759,2/28/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you for participating in the All of Us Research Program at the VA

¡Gracias por participar en el Programa Científico All of Us en con VA!",,,,1400 VFW Parkway,,West Roxbury,MA,02132,,"Charlotte.Doran@va.gov, RonaMargaret.Relova@va.gov",
VA_PALO_ALTO_VAMC,hpo-site-VAPaloAlto,VA Palo Alto Health Care System,HPO VA Palo Alto,7035758,2/28/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you for participating in the All of Us Research Program at the VA

¡Gracias por participar en el Programa Científico All of Us en con VA!",,,,3100 Miranda Ave,,Palo Alto,CA,94304,,"Charlotte.Doran@va.gov, RonaMargaret.Relova@va.gov",
VA_ATLANTA_VAMC,hpo-site-vaatlanta,VA Atlanta Medical Center,HPO VA Atlanta,7037676,5/13/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,"Thank you for participating in the All of Us Research Program at the VA

¡Gracias por participar en el Programa Científico All of Us en con VA!",,,Atlanta VA Medical Center,1670 Clairmont Road,,Decatur,GA,30033,,"Charlotte.Doran@va.gov, RonaMargaret.Relova@va.gov",
VA_HOUSTON_VAMC,hpo-site-vamedebakeyhouston,VA Michael E. DeBakey Medical Center,HPO VA ME DeBakey Houston,,7/18/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,"Thank you for participating in the All of Us Research Program at the VA

¡Gracias por participar en el Programa Científico All of Us en con VA!",,,Michael E. DeBakey VA Medical Center,2002 Holcombe Blvd,,Houston,TX,77030,,"Charlotte.Doran@va.gov, RonaMargaret.Relova@va.gov",
VA_LEAVENWORTH_VAMC,hpo-site-vaeasternkansasleavenworth,VA Eastern Kansas Health Care System,HPO VA Eastern Kansas Leavenworth,7036959,2/19/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you for participating in the All of Us Research Program at the VA

¡Gracias por participar en el Programa Científico All of Us en con VA!",,,VA Eastern Kansas Health Care System,4101 South 4th Street Trafficway,,Leavenworth,KS,66048,,"Charlotte.Doran@va.gov, RonaMargaret.Relova@va.gov",
VA_MANHATTAN_VAMC,hpo-site-vaNYharbormanhattan,VA New York Harbor Healthcare System,HPO VA New York Harbor Manhattan,7037061,2/4/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you for participating in the All of Us Research Program at the VA

¡Gracias por participar en el Programa Científico All of Us en con VA!",,,VA New York Harbor Healthcare System,423 E 23rd street,,New York,NY,10010,,"Charlotte.Doran@va.gov, RonaMargaret.Relova@va.gov",
VA_MILWAUKEE_VAMC,hpo-site-vacjzablockimilwaukee,VA Clement J. Zablocki Medical Center,HPO VA CJ Zablocki Milwaukee,,7/18/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,"Thank you for participating in the All of Us Research Program at the VA

¡Gracias por participar en el Programa Científico All of Us en con VA!",,,Clement J. Zablocki VA Medical Center,5000 West National Ave,,Milwaukee,WI,53295,,"Charlotte.Doran@va.gov, RonaMargaret.Relova@va.gov",
